hashname,model,20250407_PC_NODE_grid_final_latent_size,_max_epochs,_seed,_lr,_weight_decay,_encoder_size,_file_index,_output_nonlinearity,_heldin_size,_heldout_size,_n_heldin,_n_heldout,_fr_scaling,_rect_func,_obs_noise,_dispersion,_alpha,_vf_hidden_size,_vf_num_layers,state_r2,rate_r2,co-bps,cycle_con
12593a9a,node,5,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9786680936813354,0.9986359477043152,0.2741881608963012,0.9999025464057922
0dba453e,node,2,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9793846011161804,0.9996050596237184,0.2743854820728302,1.0
5aeb895e,node,3,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9771744012832642,0.996553361415863,0.2736832797527313,0.9999774694442748
2cce6a48,node,32,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.885596513748169,0.9964552521705629,0.2737919092178345,0.9445316195487976
e1a93f7a,node,10,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9773383140563964,0.9982852935791016,0.2741334140300751,0.9991288781166076
0dba453e,node,2,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9793846011161804,0.9996050596237184,0.2743854820728302,1.0
5aeb895e,node,3,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9771744012832642,0.996553361415863,0.2736832797527313,0.9999774694442748
12593a9a,node,5,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9786680936813354,0.9986359477043152,0.2741881608963012,0.9999025464057922
2cce6a48,node,32,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.885596513748169,0.9964552521705629,0.2737919092178345,0.9445316195487976
e1a93f7a,node,10,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9773383140563964,0.9982852935791016,0.2741334140300751,0.9991288781166076
0f85a8e3,node,64,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7301945090293884,0.9948245882987976,0.2734205424785614,0.8868854641914368
0f85a8e3,node,64,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7301945090293884,0.9948245882987976,0.2734205424785614,0.8868854641914368
0fbc1dba,node,2,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792168140411376,0.9986987709999084,0.2742237150669098,1.0
0fbc1dba,node,2,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792168140411376,0.9986987709999084,0.2742237150669098,1.0
17b7b1c2,node,3,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.982235848903656,0.9993236660957336,0.2742946445941925,0.9999740719795228
17b7b1c2,node,3,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.982235848903656,0.9993236660957336,0.2742946445941925,0.9999740719795228
1b546c01,node,5,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9797735214233398,0.9992713332176208,0.2742665708065033,0.999903917312622
1b546c01,node,5,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9797735214233398,0.9992713332176208,0.2742665708065033,0.999903917312622
29164e28,node,10,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.979148805141449,0.9991815090179444,0.2742845118045807,0.9991019368171692
29164e28,node,10,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.979148805141449,0.9991815090179444,0.2742845118045807,0.9991019368171692
9a425aa1,node,32,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.8847054243087769,0.9966988563537598,0.2739046216011047,0.9427990913391112
9a425aa1,node,32,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.8847054243087769,0.9966988563537598,0.2739046216011047,0.9427990913391112
47849297,node,64,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.733172595500946,0.9948599934577942,0.2735216915607452,0.8903098702430725
47849297,node,64,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.733172595500946,0.9948599934577942,0.2735216915607452,0.8903098702430725
f167c764,gnode,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
8dfe7cb9,gnode,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
091646a6,gnode,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
0c2f4998,gnode,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
185e9836,gnode,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
23d4b85b,gnode,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
23d4b85b,gnode,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
8dfe7cb9,gnode,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
185e9836,gnode,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
091646a6,gnode,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
0c2f4998,gnode,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
f167c764,gnode,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
edff87cd,gnode,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
2875caa7,gnode,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
d318a1b2,gnode,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
c423b50c,gnode,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
ed03da11,gnode,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
552ad970,gnode,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
2875caa7,gnode,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
d318a1b2,gnode,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
edff87cd,gnode,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
c423b50c,gnode,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
ed03da11,gnode,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
552ad970,gnode,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
cd2888b4,gnode,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9141550660133362,0.99699604511261,0.2736031711101532,0.9574173092842102
ec49fe76,gnode,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7449907660484314,0.9932869672775269,0.2727743983268738,0.8629926443099976
44c5a780,gnode,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9822297692298888,0.9977796077728271,0.27348193526268,1.0
171c3c8b,gnode,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9757606387138368,0.9986042976379396,0.2737981975078583,0.9756640195846558
9ece096c,gnode,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9824583530426024,0.99881774187088,0.2737361490726471,0.9999687671661376
118efbc8,gnode,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9796006083488464,0.9992333650588988,0.2739592492580414,0.9998612403869628
171c3c8b,gnode,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9757606387138368,0.9986042976379396,0.2737981975078583,0.9756640195846558
cd2888b4,gnode,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9141550660133362,0.99699604511261,0.2736031711101532,0.9574173092842102
9ece096c,gnode,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9824583530426024,0.99881774187088,0.2737361490726471,0.9999687671661376
ec49fe76,gnode,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7449907660484314,0.9932869672775269,0.2727743983268738,0.8629926443099976
118efbc8,gnode,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9796006083488464,0.9992333650588988,0.2739592492580414,0.9998612403869628
44c5a780,gnode,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9822297692298888,0.9977796077728271,0.27348193526268,1.0
7abbc004,gnode,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.98274827003479,0.9989253878593444,0.2738298177719116,0.9999657869338988
b4f82c0b,gnode,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.981445610523224,0.9981972575187684,0.2737558484077453,1.0
b4f82c0b,gnode,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.981445610523224,0.9981972575187684,0.2737558484077453,1.0
7abbc004,gnode,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.98274827003479,0.9989253878593444,0.2738298177719116,0.9999657869338988
caf726f3,gnode,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9802318811416626,0.9993303418159484,0.2740098834037781,0.9998596906661988
caf726f3,gnode,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9802318811416626,0.9993303418159484,0.2740098834037781,0.9998596906661988
891ece5b,gnode,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9751369953155518,0.9984103441238404,0.2738637626171112,0.9751909971237184
891ece5b,gnode,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9751369953155518,0.9984103441238404,0.2738637626171112,0.9751909971237184
21e1a6d8,gnode,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.91401869058609,0.9966137409210204,0.2735686600208282,0.9570862054824828
21e1a6d8,gnode,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.91401869058609,0.9966137409210204,0.2735686600208282,0.9570862054824828
f6032dd6,gnode,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7517639994621277,0.9944858551025392,0.2730797827243805,0.8640275001525879
f6032dd6,gnode,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7517639994621277,0.9944858551025392,0.2730797827243805,0.8640275001525879
c68cbe4d,gnode,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9812199473381042,0.9974633455276488,0.2738537788391113,0.999756634235382
0d9116d3,gnode,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7233482003211975,0.9934669733047484,0.2733218669891357,0.8403843641281128
e3ce27b6,gnode,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9845049977302552,0.9987621903419496,0.2741136848926544,1.0
a5e493c2,gnode,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8788368105888367,0.9962322115898132,0.2736864686012268,0.8848469853401184
04121e4c,gnode,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.983504354953766,0.9981717467308044,0.2740599811077118,0.9999727010726928
de661102,gnode,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9763218760490416,0.9977574348449708,0.2740832865238189,0.998655378818512
a5e493c2,gnode,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8788368105888367,0.9962322115898132,0.2736864686012268,0.8848469853401184
04121e4c,gnode,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.983504354953766,0.9981717467308044,0.2740599811077118,0.9999727010726928
e3ce27b6,gnode,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9845049977302552,0.9987621903419496,0.2741136848926544,1.0
de661102,gnode,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9763218760490416,0.9977574348449708,0.2740832865238189,0.998655378818512
c68cbe4d,gnode,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9812199473381042,0.9974633455276488,0.2738537788391113,0.999756634235382
0d9116d3,gnode,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7233482003211975,0.9934669733047484,0.2733218669891357,0.8403843641281128
dd3e2bf4,gnode,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9835619926452636,0.9969527125358582,0.273728609085083,1.0
dd3e2bf4,gnode,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9835619926452636,0.9969527125358582,0.273728609085083,1.0
f08b836b,gnode,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9850059747695924,0.9990313649177552,0.2741951048374176,0.9999721050262452
f08b836b,gnode,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9850059747695924,0.9990313649177552,0.2741951048374176,0.9999721050262452
9db95b59,gnode,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9830929040908812,0.9983375668525696,0.274153858423233,0.9997856020927428
9db95b59,gnode,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9830929040908812,0.9983375668525696,0.274153858423233,0.9997856020927428
d967684a,gnode,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9764834642410278,0.998272180557251,0.2741803526878357,0.9986692667007446
d967684a,gnode,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9764834642410278,0.998272180557251,0.2741803526878357,0.9986692667007446
c385cee2,gnode,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8791940212249756,0.9951653480529784,0.2734784781932831,0.8870595693588257
c385cee2,gnode,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8791940212249756,0.9951653480529784,0.2734784781932831,0.8870595693588257
a89d9062,gnode,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7270020246505737,0.9941365718841552,0.2734605371952057,0.839699387550354
a89d9062,gnode,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7270020246505737,0.9941365718841552,0.2734605371952057,0.839699387550354
dae6cacd,node,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792883396148682,0.9988346695899964,0.2738626003265381,0.9998872876167296
096a437d,node,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9808946847915648,0.9991156458854676,0.2740269601345062,0.9999721050262452
5debda0b,node,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9019519686698914,0.9966505169868468,0.2736601829528808,0.9448605179786682
c6b46acf,node,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9824904203414916,0.999178409576416,0.274031400680542,1.0
1204b542,node,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9705049395561218,0.993934690952301,0.2729744017124176,0.9989781975746156
dae6cacd,node,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792883396148682,0.9988346695899964,0.2738626003265381,0.9998872876167296
1204b542,node,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9705049395561218,0.993934690952301,0.2729744017124176,0.9989781975746156
5debda0b,node,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9019519686698914,0.9966505169868468,0.2736601829528808,0.9448605179786682
096a437d,node,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9808946847915648,0.9991156458854676,0.2740269601345062,0.9999721050262452
c6b46acf,node,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9824904203414916,0.999178409576416,0.274031400680542,1.0
82843c5d,node,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7167409658432007,0.9937776923179626,0.2730638086795807,0.8895408511161804
82843c5d,node,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7167409658432007,0.9937776923179626,0.2730638086795807,0.8895408511161804
bd004705,node,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9788240790367126,0.9974403381347656,0.2736450731754303,1.0
bd004705,node,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9788240790367126,0.9974403381347656,0.2736450731754303,1.0
7b73ff55,node,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9790613055229188,0.9991915822029114,0.2740202248096466,0.9999740719795228
7b73ff55,node,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9790613055229188,0.9991915822029114,0.2740202248096466,0.9999740719795228
b600d515,node,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9774665236473083,0.997890830039978,0.2738430500030517,0.999890685081482
b600d515,node,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9774665236473083,0.997890830039978,0.2738430500030517,0.999890685081482
e369d17c,node,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9759039878845216,0.9987431168556212,0.273914486169815,0.9989803433418274
e369d17c,node,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9759039878845216,0.9987431168556212,0.273914486169815,0.9989803433418274
6a590a7c,node,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9015421867370604,0.9962494373321532,0.2735629677772522,0.9461599588394164
6a590a7c,node,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9015421867370604,0.9962494373321532,0.2735629677772522,0.9461599588394164
f3c6b011,node,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.718135416507721,0.9937468767166138,0.2731513977050781,0.8924699425697327
f3c6b011,node,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.718135416507721,0.9937468767166138,0.2731513977050781,0.8924699425697327
4dcccc87,node,32,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9179472923278807,0.9964317679405212,0.2734074294567108,0.9550829529762268
ba6db52b,node,3,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9785730838775636,0.9978960156440736,0.2736625373363495,0.9999823570251464
b6210344,node,10,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9767941236495972,0.9989928603172302,0.2738735675811767,0.9988808631896972
c26bb065,node,5,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792439937591552,0.9995704889297484,0.2740474045276642,0.9998798370361328
fbf80095,node,2,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806674122810364,0.998056709766388,0.273664653301239,1.0
c26bb065,node,5,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792439937591552,0.9995704889297484,0.2740474045276642,0.9998798370361328
fbf80095,node,2,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806674122810364,0.998056709766388,0.273664653301239,1.0
ba6db52b,node,3,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9785730838775636,0.9978960156440736,0.2736625373363495,0.9999823570251464
4dcccc87,node,32,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9179472923278807,0.9964317679405212,0.2734074294567108,0.9550829529762268
b6210344,node,10,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9767941236495972,0.9989928603172302,0.2738735675811767,0.9988808631896972
bf935b0b,node,64,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7203972935676575,0.994909405708313,0.2731914520263672,0.8839784264564514
bf935b0b,node,64,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7203972935676575,0.994909405708313,0.2731914520263672,0.8839784264564514
2d0a93d1,node,2,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9801502823829652,0.9990773797035216,0.2738065123558044,1.0
2d0a93d1,node,2,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9801502823829652,0.9990773797035216,0.2738065123558044,1.0
655dff95,node,3,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806092977523804,0.9981790781021118,0.2737388014793396,0.999980926513672
