loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
31.6114444732666,1743419856,,False,1,ba8ce_00017,2025-03-31_07-17-36,18.679399967193604,18.679399967193604,1151824,della-l02g8,172.17.6.232,18.679399967193604,1
31.536792755126953,1743419859,,False,2,ba8ce_00017,2025-03-31_07-17-39,2.9154417514801025,21.594841718673706,1151824,della-l02g8,172.17.6.232,21.594841718673706,2
31.467641830444336,1743419862,,False,3,ba8ce_00017,2025-03-31_07-17-42,3.035583257675171,24.630424976348877,1151824,della-l02g8,172.17.6.232,24.630424976348877,3
31.405067443847656,1743419865,,False,4,ba8ce_00017,2025-03-31_07-17-45,2.952399253845215,27.582824230194092,1151824,della-l02g8,172.17.6.232,27.582824230194092,4
31.353452682495117,1743419868,,False,5,ba8ce_00017,2025-03-31_07-17-48,3.016500234603882,30.599324464797974,1151824,della-l02g8,172.17.6.232,30.599324464797974,5
31.302682876586914,1743419871,,False,6,ba8ce_00017,2025-03-31_07-17-51,2.655972480773926,33.2552969455719,1151824,della-l02g8,172.17.6.232,33.2552969455719,6
31.271814346313477,1743419874,,False,7,ba8ce_00017,2025-03-31_07-17-54,2.614907741546631,35.87020468711853,1151824,della-l02g8,172.17.6.232,35.87020468711853,7
31.225435256958008,1743419877,,False,8,ba8ce_00017,2025-03-31_07-17-57,2.982297897338867,38.8525025844574,1151824,della-l02g8,172.17.6.232,38.8525025844574,8
31.1762638092041,1743419880,,False,9,ba8ce_00017,2025-03-31_07-18-00,3.0091934204101562,41.861696004867554,1151824,della-l02g8,172.17.6.232,41.861696004867554,9
31.128313064575195,1743419883,,False,10,ba8ce_00017,2025-03-31_07-18-03,2.8245294094085693,44.68622541427612,1151824,della-l02g8,172.17.6.232,44.68622541427612,10
31.0723819732666,1743419885,,False,11,ba8ce_00017,2025-03-31_07-18-05,2.8480019569396973,47.53422737121582,1151824,della-l02g8,172.17.6.232,47.53422737121582,11
31.024614334106445,1743419888,,False,12,ba8ce_00017,2025-03-31_07-18-08,2.619931936264038,50.15415930747986,1151824,della-l02g8,172.17.6.232,50.15415930747986,12
30.976032257080078,1743419891,,False,13,ba8ce_00017,2025-03-31_07-18-11,2.5402188301086426,52.6943781375885,1151824,della-l02g8,172.17.6.232,52.6943781375885,13
30.918676376342773,1743419893,,False,14,ba8ce_00017,2025-03-31_07-18-13,2.5261783599853516,55.22055649757385,1151824,della-l02g8,172.17.6.232,55.22055649757385,14
30.846145629882812,1743419896,,False,15,ba8ce_00017,2025-03-31_07-18-16,2.5971696376800537,57.817726135253906,1151824,della-l02g8,172.17.6.232,57.817726135253906,15
30.781410217285156,1743419898,,False,16,ba8ce_00017,2025-03-31_07-18-18,2.663919448852539,60.481645584106445,1151824,della-l02g8,172.17.6.232,60.481645584106445,16
30.708646774291992,1743419901,,False,17,ba8ce_00017,2025-03-31_07-18-21,2.815056324005127,63.29670190811157,1151824,della-l02g8,172.17.6.232,63.29670190811157,17
30.640905380249023,1743419904,,False,18,ba8ce_00017,2025-03-31_07-18-24,2.742088556289673,66.03879046440125,1151824,della-l02g8,172.17.6.232,66.03879046440125,18
30.562002182006836,1743419907,,False,19,ba8ce_00017,2025-03-31_07-18-27,2.780153512954712,68.81894397735596,1151824,della-l02g8,172.17.6.232,68.81894397735596,19
30.492895126342773,1743419910,,False,20,ba8ce_00017,2025-03-31_07-18-30,2.8159611225128174,71.63490509986877,1151824,della-l02g8,172.17.6.232,71.63490509986877,20
30.38272476196289,1743419919,,False,21,ba8ce_00017,2025-03-31_07-18-39,9.179599523544312,80.81450462341309,1151824,della-l02g8,172.17.6.232,80.81450462341309,21
