file_path,model_class,subcategory,param_code,stable,spectral_abscissa,decaying_timescale,exploding_timescale,is_complex,oscillatory_freq,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125,coord_126,coord_127
fps_c41cfd0f_000.pkl,node,good,000,True,-0.061575067495858726,16.240339485900776,,True,0.023831474655192385,0.6936244,-0.8027002,0.8215002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.6793986,-0.79284006,0.7657376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.061575067495858726,16.240339485900776,,True,0.023831474655192385,0.69797856,-0.80309963,0.8205093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.1074716846775424,,9.304776444143366,False,0.0,1.7504333,-0.95351416,1.7269421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.68124294,-0.79139996,0.7527405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.10431498143580463,,9.58635074498287,False,0.0,-0.23,-0.6482508,0.018284876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.057677419295864334,17.337807623991655,,False,0.0,-0.50761867,-0.16301785,-0.415891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6951545,-0.8042655,0.8296576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.060972506357082776,16.400834732683357,,True,0.02184017201260846,0.6791991,-0.7922703,0.7809782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.061575067495858726,16.240339485900776,,True,0.023831474655192385,0.7043623,-0.8022367,0.7997579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.060972506357082776,16.400834732683357,,True,0.02184017201260846,0.6788513,-0.7985157,0.8083098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6950537,-0.80424374,0.8316636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.060972506357082776,16.400834732683357,,True,0.02184017201260846,0.7042787,-0.7988196,0.78586495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6947462,-0.80470896,0.8317915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.67724836,-0.7898083,0.7587641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.05135276412706358,19.473148466276754,,False,0.0,2.2697954,-1.7572753,2.4969306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.05815054667915025,17.196742887346712,,False,0.0,-0.49378178,-0.1571972,-0.4296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.69704145,-0.80581343,0.84051913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.684603,-0.789169,0.7383279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.050978976971865,19.615929141769442,,False,0.0,2.2752857,-1.7313015,2.4880579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6979356,-0.80593383,0.8419297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.6780447,-0.7885413,0.73680836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.10203761751799428,,9.800307223202761,False,0.0,-0.25510547,-0.63287985,0.042976078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.6726288,-0.78846574,0.7403685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.6956058,-0.79189414,0.74691904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.10789319099140876,,9.268425475335393,False,0.0,1.7382339,-0.9529267,1.7429177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6887469,-0.80326146,0.8415385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.69614935,-0.80622214,0.8457894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.1074716846775424,,9.304776444143366,False,0.0,1.7475165,-0.95536995,1.7213162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.69506025,-0.8058289,0.8490925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.69687897,-0.8065382,0.8491613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.1074716846775424,,9.304776444143366,False,0.0,1.7314898,-0.9468183,1.7156246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.03969902493392381,25.189535553188737,,False,0.0,2.248421,-1.76006,2.5458014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.6909645,-0.792051,0.7364173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.05135276412706358,19.473148466276754,,False,0.0,2.251522,-1.7747488,2.5249453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.7007319,-0.8077778,0.8500349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6965618,-0.80764896,0.8519196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.050091862056651774,19.96332256263587,,False,0.0,2.242805,-1.7853965,2.5505488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6977439,-0.8078626,0.85284084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.10927449911913063,,9.151265922617535,False,0.0,1.8278348,-0.96913797,1.7260517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,False,0.1074716846775424,,9.304776444143366,False,0.0,1.7488011,-0.9477887,1.7024223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.70028806,-0.80848014,0.85252583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06115994278051256,16.35057121601217,,True,0.026185995529877472,0.6805567,-0.8032249,0.8419448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.6630059,-0.78803426,0.74673414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.060972506357082776,16.400834732683357,,True,0.02184017201260846,0.6631563,-0.79291546,0.78211117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.05080930636428176,19.68143380723233,,False,0.0,2.2812686,-1.7039273,2.4988163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.042254784669248494,23.665958963642854,,False,0.0,2.247336,-1.7429616,2.540721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.060972506357082776,16.400834732683357,,True,0.02184017201260846,0.7060804,-0.794177,0.7494985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.057677419295864334,17.337807623991655,,False,0.0,-0.49051413,-0.17255293,-0.42948976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.06330503320097886,15.796532272958945,,True,0.020644612758538055,0.67285943,-0.784063,0.7170588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fps_c41cfd0f_000.pkl,node,good,000,True,-0.060972506357082776,16.400834732683357,,True,0.02184017201260846,0.6896828,-0.8039062,0.77698034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
