hashname,model,latent_size,max_epochs,seed,lr,weight_decay,encoder_size,file_index,vf_hidden_size,vf_num_layers,output_nonlinearity,heldin_size,heldout_size,alpha,n_heldin,n_heldout,fr_scaling,rect_func,obs_noise,dispersion,state_r2,rate_r2,co-bps,cycle_con,source_table,model_from,normalized_latent_size,high_rate_r2,high_state_r2,high_cobps,high_cycle_con
1df312c6,gnode,64,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.8182013630867004,0.9915868043899536,0.2261930704116821,0.7939140796661377,Table_2,GRU,1.0,True,False,True,False
1df312c6,gnode,64,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.8182013630867004,0.9915868043899536,0.2261930704116821,0.7939140796661377,Table_2,GRU,1.0,True,False,True,False
f3c5e126,gnode,64,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.8182711601257324,0.9914767742156982,0.2261842787265777,0.793779194355011,Table_2,GRU,1.0,True,False,True,False
f3c5e126,gnode,64,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.8182711601257324,0.9914767742156982,0.2261842787265777,0.793779194355011,Table_2,GRU,1.0,True,False,True,False
1427d2f3,node,64,500,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.8594866991043091,0.9915620684623718,0.2260722070932388,0.911969780921936,Table_2,GRU,1.0,True,False,True,False
1427d2f3,node,64,500,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.8594866991043091,0.9915620684623718,0.2260722070932388,0.911969780921936,Table_2,GRU,1.0,True,False,True,False
f1f50dbb,node,64,500,0,0.002,0.0,128,5,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.8593476414680481,0.9915709495544434,0.2260777652263641,0.9120347499847412,Table_2,GRU,1.0,True,False,True,False
f1f50dbb,node,64,500,0,0.002,0.0,128,5,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.8593476414680481,0.9915709495544434,0.2260777652263641,0.9120347499847412,Table_2,GRU,1.0,True,False,True,False
ace7ed32,node,64,501,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.8575537800788879,0.992033064365387,0.2261553108692169,0.9104511737823486,Table_2,GRU,1.0,True,False,True,False
ace7ed32,node,64,501,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.8575537800788879,0.992033064365387,0.2261553108692169,0.9104511737823486,Table_2,GRU,1.0,True,False,True,False
2e978976,node,64,501,0,0.002,0.0,128,5,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.8577032685279846,0.9920700788497924,0.2261624932289123,0.9103133082389832,Table_2,GRU,1.0,True,False,True,False
2e978976,node,64,501,0,0.002,0.0,128,5,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.8577032685279846,0.9920700788497924,0.2261624932289123,0.9103133082389832,Table_2,GRU,1.0,True,False,True,False
f741e874,gnode,64,500,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,,1.0,0.7250851988792419,0.9949243664741516,0.2734686136245727,0.8289747834205627,Table_3,NODE,1.0,True,False,True,False
f741e874,gnode,64,500,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,,1.0,0.7250851988792419,0.9949243664741516,0.2734686136245727,0.8289747834205627,Table_3,NODE,1.0,True,False,True,False
da23dded,gnode,64,501,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,,1.0,0.724591851234436,0.9945882558822632,0.2734172344207763,0.8312154412269592,Table_3,NODE,1.0,True,False,True,False
da23dded,gnode,64,501,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,,1.0,0.724591851234436,0.9945882558822632,0.2734172344207763,0.8312154412269592,Table_3,NODE,1.0,True,False,True,False
0f85a8e3,node,64,500,0,0.002,0.0,128,21,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.7301945090293884,0.9948245882987976,0.2734205424785614,0.8868854641914368,Table_3,NODE,1.0,True,False,True,False
0f85a8e3,node,64,500,0,0.002,0.0,128,21,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.7301945090293884,0.9948245882987976,0.2734205424785614,0.8868854641914368,Table_3,NODE,1.0,True,False,True,False
