hashname,model,latent_size,max_epochs,seed,lr,weight_decay,encoder_size,file_index,vf_hidden_size,vf_num_layers,output_nonlinearity,heldin_size,heldout_size,alpha,n_heldin,n_heldout,fr_scaling,rect_func,obs_noise,dispersion,state_r2,rate_r2,co-bps,cycle_con,source_table,model_from,normalized_latent_size,high_rate_r2,high_state_r2,high_cobps,high_cycle_con
a701dc07,gnode,32,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9729240536689758,0.9930098056793212,0.2262798994779586,0.9794315695762634,Table_2,GRU,0.5,True,True,True,False
81cf122c,gnode,64,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.8427779674530029,0.991264581680298,0.2259909063577652,0.8416082262992859,Table_2,GRU,1.0,True,False,True,False
bbdaadc8,gnode,5,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9977960586547852,0.9881276488304138,0.225013330578804,0.9986145496368408,Table_2,GRU,0.078125,True,True,True,False
a701dc07,gnode,32,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9729240536689758,0.9930098056793212,0.2262798994779586,0.9794315695762634,Table_2,GRU,0.5,True,True,True,False
5203707a,gnode,10,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9971448183059692,0.9933356642723083,0.2261310815811157,0.998367428779602,Table_2,GRU,0.15625,True,True,True,False
5203707a,gnode,10,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9971448183059692,0.9933356642723083,0.2261310815811157,0.998367428779602,Table_2,GRU,0.15625,True,True,True,False
4ac7f7e5,gnode,32,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9751585721969604,0.9924088716506958,0.2262694686651229,0.9819700717926024,Table_2,GRU,0.5,True,True,True,False
4ac7f7e5,gnode,32,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9751585721969604,0.9924088716506958,0.2262694686651229,0.9819700717926024,Table_2,GRU,0.5,True,True,True,False
fb18738e,gnode,64,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.8435924053192139,0.991338312625885,0.2259804755449295,0.8427585363388062,Table_2,GRU,1.0,True,False,True,False
fb18738e,gnode,64,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.8435924053192139,0.991338312625885,0.2259804755449295,0.8427585363388062,Table_2,GRU,1.0,True,False,True,False
