loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
31.23064422607422,1743407031,,False,1,d1f9e_00002,2025-03-31_03-43-51,18.843831300735474,18.843831300735474,3514981,della-l02g7,172.17.6.231,18.843831300735474,1
30.276708602905273,1743407035,,False,2,d1f9e_00002,2025-03-31_03-43-55,3.295449733734131,22.139281034469604,3514981,della-l02g7,172.17.6.231,22.139281034469604,2
29.641157150268555,1743407038,,False,3,d1f9e_00002,2025-03-31_03-43-58,3.031787395477295,25.1710684299469,3514981,della-l02g7,172.17.6.231,25.1710684299469,3
31.444686889648438,1743407041,,False,4,d1f9e_00002,2025-03-31_03-44-01,3.0283303260803223,28.19939875602722,3514981,della-l02g7,172.17.6.231,28.19939875602722,4
29.616823196411133,1743407044,,False,5,d1f9e_00002,2025-03-31_03-44-04,3.134847640991211,31.334246397018433,3514981,della-l02g7,172.17.6.231,31.334246397018433,5
29.595251083374023,1743407047,,False,6,d1f9e_00002,2025-03-31_03-44-07,3.2331128120422363,34.56735920906067,3514981,della-l02g7,172.17.6.231,34.56735920906067,6
31.30829620361328,1743407050,,False,7,d1f9e_00002,2025-03-31_03-44-10,3.0614266395568848,37.628785848617554,3514981,della-l02g7,172.17.6.231,37.628785848617554,7
26.22214126586914,1743407054,,False,8,d1f9e_00002,2025-03-31_03-44-14,3.430206298828125,41.05899214744568,3514981,della-l02g7,172.17.6.231,41.05899214744568,8
19.706836700439453,1743407057,,False,9,d1f9e_00002,2025-03-31_03-44-17,3.34025239944458,44.39924454689026,3514981,della-l02g7,172.17.6.231,44.39924454689026,9
38.768089294433594,1743407060,,False,10,d1f9e_00002,2025-03-31_03-44-20,3.077751398086548,47.47699594497681,3514981,della-l02g7,172.17.6.231,47.47699594497681,10
25.029037475585938,1743407063,,False,11,d1f9e_00002,2025-03-31_03-44-23,3.1462807655334473,50.623276710510254,3514981,della-l02g7,172.17.6.231,50.623276710510254,11
24.853036880493164,1743407067,,False,12,d1f9e_00002,2025-03-31_03-44-27,3.3356354236602783,53.95891213417053,3514981,della-l02g7,172.17.6.231,53.95891213417053,12
18.550342559814453,1743407070,,False,13,d1f9e_00002,2025-03-31_03-44-30,3.157057523727417,57.11596965789795,3514981,della-l02g7,172.17.6.231,57.11596965789795,13
15.793941497802734,1743407073,,False,14,d1f9e_00002,2025-03-31_03-44-33,3.226973295211792,60.34294295310974,3514981,della-l02g7,172.17.6.231,60.34294295310974,14
19.681421279907227,1743407076,,False,15,d1f9e_00002,2025-03-31_03-44-36,3.3690836429595947,63.712026596069336,3514981,della-l02g7,172.17.6.231,63.712026596069336,15
19.061994552612305,1743407080,,False,16,d1f9e_00002,2025-03-31_03-44-40,3.336388111114502,67.04841470718384,3514981,della-l02g7,172.17.6.231,67.04841470718384,16
10.787585258483887,1743407083,,False,17,d1f9e_00002,2025-03-31_03-44-43,3.238966464996338,70.28738117218018,3514981,della-l02g7,172.17.6.231,70.28738117218018,17
68.33043670654297,1743407086,,False,18,d1f9e_00002,2025-03-31_03-44-46,3.418613910675049,73.70599508285522,3514981,della-l02g7,172.17.6.231,73.70599508285522,18
52.24162292480469,1743407090,,False,19,d1f9e_00002,2025-03-31_03-44-50,3.2999019622802734,77.0058970451355,3514981,della-l02g7,172.17.6.231,77.0058970451355,19
27.21834945678711,1743407093,,False,20,d1f9e_00002,2025-03-31_03-44-53,3.221705675125122,80.22760272026062,3514981,della-l02g7,172.17.6.231,80.22760272026062,20
27.009387969970703,1743407102,,False,21,d1f9e_00002,2025-03-31_03-45-02,9.047011852264404,89.27461457252502,3514981,della-l02g7,172.17.6.231,89.27461457252502,21
23.999738693237305,1743407105,,False,22,d1f9e_00002,2025-03-31_03-45-05,3.123352527618408,92.39796710014343,3514981,della-l02g7,172.17.6.231,92.39796710014343,22
22.133047103881836,1743407109,,False,23,d1f9e_00002,2025-03-31_03-45-09,3.448167562484741,95.84613466262817,3514981,della-l02g7,172.17.6.231,95.84613466262817,23
13.305999755859375,1743407112,,False,24,d1f9e_00002,2025-03-31_03-45-12,3.217116594314575,99.06325125694275,3514981,della-l02g7,172.17.6.231,99.06325125694275,24
9.63804817199707,1743407115,,False,25,d1f9e_00002,2025-03-31_03-45-15,2.930061101913452,101.9933123588562,3514981,della-l02g7,172.17.6.231,101.9933123588562,25
20.848670959472656,1743407119,,False,26,d1f9e_00002,2025-03-31_03-45-19,4.351186752319336,106.34449911117554,3514981,della-l02g7,172.17.6.231,106.34449911117554,26
31.388322830200195,1743407122,,False,27,d1f9e_00002,2025-03-31_03-45-23,3.4054808616638184,109.74997997283936,3514981,della-l02g7,172.17.6.231,109.74997997283936,27
25.165485382080078,1743407126,,False,28,d1f9e_00002,2025-03-31_03-45-26,3.155238628387451,112.9052186012268,3514981,della-l02g7,172.17.6.231,112.9052186012268,28
36.441070556640625,1743407129,,False,29,d1f9e_00002,2025-03-31_03-45-29,3.1709651947021484,116.07618379592896,3514981,della-l02g7,172.17.6.231,116.07618379592896,29
19.59203338623047,1743407132,,False,30,d1f9e_00002,2025-03-31_03-45-32,3.0714478492736816,119.14763164520264,3514981,della-l02g7,172.17.6.231,119.14763164520264,30
18.084178924560547,1743407135,,False,31,d1f9e_00002,2025-03-31_03-45-35,3.2124996185302734,122.36013126373291,3514981,della-l02g7,172.17.6.231,122.36013126373291,31
17.175992965698242,1743407138,,False,32,d1f9e_00002,2025-03-31_03-45-38,3.085519790649414,125.44565105438232,3514981,della-l02g7,172.17.6.231,125.44565105438232,32
17.860088348388672,1743407141,,False,33,d1f9e_00002,2025-03-31_03-45-41,3.1852099895477295,128.63086104393005,3514981,della-l02g7,172.17.6.231,128.63086104393005,33
17.292522430419922,1743407145,,False,34,d1f9e_00002,2025-03-31_03-45-45,3.366154193878174,131.99701523780823,3514981,della-l02g7,172.17.6.231,131.99701523780823,34
12.753268241882324,1743407148,,False,35,d1f9e_00002,2025-03-31_03-45-48,3.5528182983398438,135.54983353614807,3514981,della-l02g7,172.17.6.231,135.54983353614807,35
19.579858779907227,1743407152,,False,36,d1f9e_00002,2025-03-31_03-45-52,3.484041929244995,139.03387546539307,3514981,della-l02g7,172.17.6.231,139.03387546539307,36
