hashname,20250407_PC_NODE_grid_final_latent_size,_max_epochs,_seed,_lr,_weight_decay,_encoder_size,_file_index,_output_nonlinearity,_heldin_size,_heldout_size,_n_heldin,_n_heldout,_fr_scaling,_rect_func,_obs_noise,_dispersion,_alpha,_vf_hidden_size,_vf_num_layers,state_r2,rate_r2,co-bps,cycle_con
2cce6a48,32,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.885596513748169,0.9964552521705627,0.2737919092178345,0.9445316195487976
e1a93f7a,10,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9773383140563965,0.9982852935791016,0.2741334140300751,0.9991288781166077
0f85a8e3,64,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7301945090293884,0.9948245882987976,0.2734205424785614,0.8868854641914368
0f85a8e3,64,500,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7301945090293884,0.9948245882987976,0.2734205424785614,0.8868854641914368
0fbc1dba,2,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792168140411377,0.9986987709999084,0.2742237150669098,1.0
0fbc1dba,2,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792168140411377,0.9986987709999084,0.2742237150669098,1.0
17b7b1c2,3,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.982235848903656,0.9993236660957336,0.2742946445941925,0.9999740719795227
17b7b1c2,3,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.982235848903656,0.9993236660957336,0.2742946445941925,0.9999740719795227
1b546c01,5,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9797735214233398,0.9992713332176208,0.2742665708065033,0.9999039173126221
1b546c01,5,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9797735214233398,0.9992713332176208,0.2742665708065033,0.9999039173126221
29164e28,10,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.979148805141449,0.9991815090179443,0.2742845118045807,0.9991019368171692
29164e28,10,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.979148805141449,0.9991815090179443,0.2742845118045807,0.9991019368171692
9a425aa1,32,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.8847054243087769,0.9966988563537598,0.27390462160110474,0.9427990913391113
9a425aa1,32,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.8847054243087769,0.9966988563537598,0.27390462160110474,0.9427990913391113
47849297,64,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.733172595500946,0.9948599934577942,0.27352169156074524,0.8903098702430725
47849297,64,501,0,0.002,0.0,128,21,,280,300,280,20,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.733172595500946,0.9948599934577942,0.27352169156074524,0.8903098702430725
f167c764,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
8dfe7cb9,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
091646a6,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
0c2f4998,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
185e9836,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
23d4b85b,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
23d4b85b,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
8dfe7cb9,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
185e9836,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
091646a6,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
0c2f4998,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
f167c764,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
edff87cd,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
2875caa7,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
d318a1b2,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
c423b50c,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
ed03da11,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
552ad970,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
2875caa7,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
d318a1b2,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
edff87cd,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
c423b50c,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
ed03da11,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
552ad970,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,,,,
cd2888b4,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9141550660133362,0.9969960451126099,0.2736031711101532,0.9574173092842102
ec49fe76,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7449907660484314,0.9932869672775269,0.2727743983268738,0.8629926443099976
44c5a780,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9822297692298889,0.9977796077728271,0.27348193526268005,1.0
171c3c8b,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9757606387138367,0.9986042976379395,0.2737981975078583,0.9756640195846558
9ece096c,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9824583530426025,0.9988177418708801,0.2737361490726471,0.9999687671661377
118efbc8,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9796006083488464,0.9992333650588989,0.2739592492580414,0.9998612403869629
171c3c8b,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9757606387138367,0.9986042976379395,0.2737981975078583,0.9756640195846558
cd2888b4,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9141550660133362,0.9969960451126099,0.2736031711101532,0.9574173092842102
9ece096c,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9824583530426025,0.9988177418708801,0.2737361490726471,0.9999687671661377
ec49fe76,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7449907660484314,0.9932869672775269,0.2727743983268738,0.8629926443099976
118efbc8,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9796006083488464,0.9992333650588989,0.2739592492580414,0.9998612403869629
44c5a780,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9822297692298889,0.9977796077728271,0.27348193526268005,1.0
7abbc004,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.98274827003479,0.9989253878593445,0.2738298177719116,0.9999657869338989
b4f82c0b,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9814456105232239,0.9981972575187683,0.27375584840774536,1.0
b4f82c0b,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9814456105232239,0.9981972575187683,0.27375584840774536,1.0
7abbc004,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.98274827003479,0.9989253878593445,0.2738298177719116,0.9999657869338989
caf726f3,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9802318811416626,0.9993303418159485,0.2740098834037781,0.9998596906661987
caf726f3,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9802318811416626,0.9993303418159485,0.2740098834037781,0.9998596906661987
891ece5b,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9751369953155518,0.9984103441238403,0.2738637626171112,0.9751909971237183
891ece5b,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9751369953155518,0.9984103441238403,0.2738637626171112,0.9751909971237183
21e1a6d8,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9140186905860901,0.9966137409210205,0.27356866002082825,0.9570862054824829
21e1a6d8,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9140186905860901,0.9966137409210205,0.27356866002082825,0.9570862054824829
f6032dd6,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7517639994621277,0.9944858551025391,0.2730797827243805,0.8640275001525879
f6032dd6,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7517639994621277,0.9944858551025391,0.2730797827243805,0.8640275001525879
c68cbe4d,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9812199473381042,0.9974633455276489,0.27385377883911133,0.9997566342353821
0d9116d3,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7233482003211975,0.9934669733047485,0.27332186698913574,0.8403843641281128
e3ce27b6,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9845049977302551,0.9987621903419495,0.2741136848926544,1.0
a5e493c2,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8788368105888367,0.9962322115898132,0.2736864686012268,0.8848469853401184
04121e4c,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9835043549537659,0.9981717467308044,0.2740599811077118,0.9999727010726929
de661102,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9763218760490417,0.9977574348449707,0.27408328652381897,0.998655378818512
a5e493c2,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8788368105888367,0.9962322115898132,0.2736864686012268,0.8848469853401184
04121e4c,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9835043549537659,0.9981717467308044,0.2740599811077118,0.9999727010726929
e3ce27b6,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9845049977302551,0.9987621903419495,0.2741136848926544,1.0
de661102,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9763218760490417,0.9977574348449707,0.27408328652381897,0.998655378818512
c68cbe4d,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9812199473381042,0.9974633455276489,0.27385377883911133,0.9997566342353821
0d9116d3,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7233482003211975,0.9934669733047485,0.27332186698913574,0.8403843641281128
dd3e2bf4,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9835619926452637,0.9969527125358582,0.273728609085083,1.0
dd3e2bf4,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9835619926452637,0.9969527125358582,0.273728609085083,1.0
f08b836b,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9850059747695923,0.9990313649177551,0.2741951048374176,0.9999721050262451
f08b836b,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9850059747695923,0.9990313649177551,0.2741951048374176,0.9999721050262451
9db95b59,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9830929040908813,0.9983375668525696,0.27415385842323303,0.9997856020927429
9db95b59,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9830929040908813,0.9983375668525696,0.27415385842323303,0.9997856020927429
d967684a,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9764834642410278,0.998272180557251,0.2741803526878357,0.9986692667007446
d967684a,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.9764834642410278,0.998272180557251,0.2741803526878357,0.9986692667007446
c385cee2,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8791940212249756,0.9951653480529785,0.2734784781932831,0.8870595693588257
c385cee2,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.8791940212249756,0.9951653480529785,0.2734784781932831,0.8870595693588257
a89d9062,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7270020246505737,0.9941365718841553,0.2734605371952057,0.839699387550354
a89d9062,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,280,300,280,20,1.0,softplus,poisson,1.0,0.1,64.0,3.0,0.7270020246505737,0.9941365718841553,0.2734605371952057,0.839699387550354
dae6cacd,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792883396148682,0.9988346695899963,0.2738626003265381,0.9998872876167297
096a437d,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9808946847915649,0.9991156458854675,0.2740269601345062,0.9999721050262451
5debda0b,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9019519686698914,0.9966505169868469,0.27366018295288086,0.9448605179786682
c6b46acf,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9824904203414917,0.999178409576416,0.274031400680542,1.0
1204b542,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9705049395561218,0.993934690952301,0.2729744017124176,0.9989781975746155
dae6cacd,5,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792883396148682,0.9988346695899963,0.2738626003265381,0.9998872876167297
1204b542,10,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9705049395561218,0.993934690952301,0.2729744017124176,0.9989781975746155
5debda0b,32,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9019519686698914,0.9966505169868469,0.27366018295288086,0.9448605179786682
096a437d,3,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9808946847915649,0.9991156458854675,0.2740269601345062,0.9999721050262451
c6b46acf,2,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9824904203414917,0.999178409576416,0.274031400680542,1.0
82843c5d,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7167409658432007,0.9937776923179626,0.2730638086795807,0.8895408511161804
82843c5d,64,500,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7167409658432007,0.9937776923179626,0.2730638086795807,0.8895408511161804
bd004705,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9788240790367126,0.9974403381347656,0.2736450731754303,1.0
bd004705,2,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9788240790367126,0.9974403381347656,0.2736450731754303,1.0
7b73ff55,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9790613055229187,0.9991915822029114,0.2740202248096466,0.9999740719795227
7b73ff55,3,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9790613055229187,0.9991915822029114,0.2740202248096466,0.9999740719795227
b600d515,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9774665236473083,0.997890830039978,0.27384305000305176,0.9998906850814819
b600d515,5,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9774665236473083,0.997890830039978,0.27384305000305176,0.9998906850814819
e369d17c,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9759039878845215,0.9987431168556213,0.27391448616981506,0.9989803433418274
e369d17c,10,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9759039878845215,0.9987431168556213,0.27391448616981506,0.9989803433418274
6a590a7c,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9015421867370605,0.9962494373321533,0.2735629677772522,0.9461599588394165
6a590a7c,32,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9015421867370605,0.9962494373321533,0.2735629677772522,0.9461599588394165
f3c6b011,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.718135416507721,0.9937468767166138,0.2731513977050781,0.8924699425697327
f3c6b011,64,501,0,0.002,0.0,128,21,torch.nn.functional.softplus,200,300,200,100,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.718135416507721,0.9937468767166138,0.2731513977050781,0.8924699425697327
4dcccc87,32,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9179472923278809,0.9964317679405212,0.2734074294567108,0.9550829529762268
ba6db52b,3,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9785730838775635,0.9978960156440735,0.2736625373363495,0.9999823570251465
b6210344,10,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9767941236495972,0.9989928603172302,0.27387356758117676,0.9988808631896973
c26bb065,5,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792439937591553,0.9995704889297485,0.2740474045276642,0.9998798370361328
fbf80095,2,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806674122810364,0.9980567097663879,0.273664653301239,1.0
c26bb065,5,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9792439937591553,0.9995704889297485,0.2740474045276642,0.9998798370361328
fbf80095,2,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806674122810364,0.9980567097663879,0.273664653301239,1.0
ba6db52b,3,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9785730838775635,0.9978960156440735,0.2736625373363495,0.9999823570251465
4dcccc87,32,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9179472923278809,0.9964317679405212,0.2734074294567108,0.9550829529762268
b6210344,10,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9767941236495972,0.9989928603172302,0.27387356758117676,0.9988808631896973
bf935b0b,64,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7203972935676575,0.994909405708313,0.2731914520263672,0.8839784264564514
bf935b0b,64,500,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7203972935676575,0.994909405708313,0.2731914520263672,0.8839784264564514
2d0a93d1,2,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9801502823829651,0.9990773797035217,0.27380651235580444,1.0
2d0a93d1,2,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9801502823829651,0.9990773797035217,0.27380651235580444,1.0
655dff95,3,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806092977523804,0.9981790781021118,0.2737388014793396,0.9999809265136719
655dff95,3,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9806092977523804,0.9981790781021118,0.2737388014793396,0.9999809265136719
132b7862,5,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9786186814308167,0.9984155297279358,0.27375051379203796,0.9998890161514282
132b7862,5,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9786186814308167,0.9984155297279358,0.27375051379203796,0.9998890161514282
cf8fd2c1,10,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9773131608963013,0.9991602897644043,0.2739197909832001,0.9988455772399902
cf8fd2c1,10,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9773131608963013,0.9991602897644043,0.2739197909832001,0.9988455772399902
42f3c6e0,32,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9156403541564941,0.9967215061187744,0.27357345819473267,0.9565774202346802
42f3c6e0,32,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.9156403541564941,0.9967215061187744,0.27357345819473267,0.9565774202346802
e3cba591,64,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7194801568984985,0.9939414262771606,0.27292725443840027,0.8864206075668335
e3cba591,64,501,0,0.002,0.0,128,21,,250,300,250,50,1.0,softplus,poisson,1.0,0.05,128.0,3.0,0.7194801568984985,0.9939414262771606,0.27292725443840027,0.8864206075668335
c75c4553,512,500,0,0.0001,0.0001,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,,,,0.7693901658058167,0.6807267665863037,0.18332330882549286,0.9996070265769958
a90fc898,256,500,0,0.0001,0.0001,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,,,,0.7662543654441833,0.6153337359428406,0.15959064662456512,0.9996552467346191
cfe4ccea,64,500,0,0.0001,0.0001,128,21,torch.nn.functional.softplus,250,300,250,50,1.0,softplus,poisson,1.0,,,,0.6990727782249451,0.39821234345436096,0.09740687906742096,0.9978654980659485
