hashname,20250412_PC_gNODE_sweep_latent_size,_max_epochs,_seed,_lr,_weight_decay,_encoder_size,_file_index,_vf_hidden_size,_vf_num_layers,_output_nonlinearity,_heldin_size,_heldout_size,_alpha,_n_heldin,_n_heldout,_fr_scaling,_rect_func,_obs_noise,_dispersion,state_r2,rate_r2,co-bps,cycle_con
672cee54,64,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.8264951705932617,0.7476903796195984,0.2060827910900116,0.9947128891944885
946eb608,128,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.832176148891449,0.766046404838562,0.2105313092470169,0.9981821179389954
946eb608,128,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.832176148891449,0.766046404838562,0.2105313092470169,0.9981821179389954
f561fd9e,256,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.843464195728302,0.7890853881835938,0.22035548090934753,0.9994246959686279
f561fd9e,256,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.843464195728302,0.7890853881835938,0.22035548090934753,0.9994246959686279
1bf19918,512,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.7638156414031982,0.6108601093292236,0.17612183094024658,0.9996432065963745
1bf19918,512,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,poisson,1.0,0.7638156414031982,0.6108601093292236,0.17612183094024658,0.9996432065963745
9e2e31fe,32,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.5506749749183655,0.577904224395752,0.15833500027656555,0.9971303343772888
9e2e31fe,32,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.5506749749183655,0.577904224395752,0.15833500027656555,0.9971303343772888
ece98f7b,64,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.8240475058555603,0.7467691898345947,0.20569857954978943,0.994718074798584
ece98f7b,64,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.8240475058555603,0.7467691898345947,0.20569857954978943,0.994718074798584
021612fc,128,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.8332494497299194,0.766586422920227,0.21081799268722534,0.9981858134269714
021612fc,128,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.8332494497299194,0.766586422920227,0.21081799268722534,0.9981858134269714
e60b5326,256,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.8430976271629333,0.788712203502655,0.2202235758304596,0.99942547082901
e60b5326,256,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.8430976271629333,0.788712203502655,0.2202235758304596,0.99942547082901
1221f4a0,512,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.7660665512084961,0.6052273511886597,0.17553220689296722,0.9996402859687805
1221f4a0,512,501,0,0.0001,0.0001,128,10,,,,250,300,,250,50,1.0,softplus,poisson,1.0,0.7660665512084961,0.6052273511886597,0.17553220689296722,0.9996402859687805
0a086b19,32,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.8705155849456787,0.9981623291969299,0.2805121839046478,0.8788018226623535
8eb73e78,10,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9673804044723511,0.9985989332199097,0.28059542179107666,0.9984773397445679
4ec1fc58,64,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.7231519818305969,0.9954119324684143,0.27994489669799805,0.7767710089683533
53b7548a,3,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9710565209388733,0.9994642734527588,0.28080788254737854,0.9999675154685974
2e454f5d,5,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.971285343170166,0.9994364976882935,0.28081992268562317,0.9996744394302368
d566470b,2,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9714652299880981,0.9997153282165527,0.28086861968040466,1.0
53b7548a,3,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9710565209388733,0.9994642734527588,0.28080788254737854,0.9999675154685974
2e454f5d,5,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.971285343170166,0.9994364976882935,0.28081992268562317,0.9996744394302368
0a086b19,32,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.8705155849456787,0.9981623291969299,0.2805121839046478,0.8788018226623535
8eb73e78,10,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9673804044723511,0.9985989332199097,0.28059542179107666,0.9984773397445679
d566470b,2,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9714652299880981,0.9997153282165527,0.28086861968040466,1.0
4ec1fc58,64,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.7231519818305969,0.9954119324684143,0.27994489669799805,0.7767710089683533
932a575d,2,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9711796045303345,0.999555766582489,0.28081831336021423,1.0
932a575d,2,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9711796045303345,0.999555766582489,0.28081831336021423,1.0
d4dfdc16,3,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9706633687019348,0.999326229095459,0.28077319264411926,0.9999656081199646
d4dfdc16,3,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9706633687019348,0.999326229095459,0.28077319264411926,0.9999656081199646
b77e32df,5,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9707475304603577,0.9985076189041138,0.280606210231781,0.9996830224990845
b77e32df,5,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.9707475304603577,0.9985076189041138,0.280606210231781,0.9996830224990845
047eb157,10,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.966418981552124,0.9986838102340698,0.2806586027145386,0.9985533356666565
047eb157,10,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.966418981552124,0.9986838102340698,0.2806586027145386,0.9985533356666565
734917aa,32,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.8707526326179504,0.9981573224067688,0.2805121839046478,0.8800371289253235
9dc644f8,64,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.719950795173645,0.9952558279037476,0.2799627482891083,0.7787560224533081
734917aa,32,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.8707526326179504,0.9981573224067688,0.2805121839046478,0.8800371289253235
9dc644f8,64,501,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,poisson,1.0,0.719950795173645,0.9952558279037476,0.2799627482891083,0.7787560224533081
3cdf23ce,32,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.4608946442604065,0.4962675869464874,0.13624915480613708,0.9966405630111694
3d84f657,128,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.7416808009147644,0.610291600227356,0.15532533824443817,0.9758242964744568
4c485089,64,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.03883315995335579,-0.6067719459533691,-0.12004181742668152,0.9987878203392029
849e5565,256,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.843049943447113,0.8201675415039062,0.21688035130500793,0.9991922378540039
3cdf23ce,32,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.4608946442604065,0.4962675869464874,0.13624915480613708,0.9966405630111694
3d84f657,128,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.7416808009147644,0.610291600227356,0.15532533824443817,0.9758242964744568
95e869f5,512,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.8445248007774353,0.7889226078987122,0.20530907809734344,0.9989442229270935
4c485089,64,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.03883315995335579,-0.6067719459533691,-0.12004181742668152,0.9987878203392029
849e5565,256,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.843049943447113,0.8201675415039062,0.21688035130500793,0.9991922378540039
87cad0a3,32,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.4486900568008423,0.48556843400001526,0.13369859755039215,0.9966529607772827
95e869f5,512,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.8445248007774353,0.7889226078987122,0.20530907809734344,0.9989442229270935
87cad0a3,32,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.4486900568008423,0.48556843400001526,0.13369859755039215,0.9966529607772827
1f5ba8c6,64,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.037532348185777664,-0.612830400466919,-0.12139501422643661,0.9987872242927551
1f5ba8c6,64,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.037532348185777664,-0.612830400466919,-0.12139501422643661,0.9987872242927551
ac2cd44c,128,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.7417308688163757,0.6104369759559631,0.15536393225193024,0.9758235216140747
ac2cd44c,128,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.7417308688163757,0.6104369759559631,0.15536393225193024,0.9758235216140747
51898186,256,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.8430505394935608,0.8201678991317749,0.21688053011894226,0.9991922378540039
51898186,256,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.8430505394935608,0.8201678991317749,0.21688053011894226,0.9991922378540039
27ea651f,512,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.8445260524749756,0.7889217734336853,0.205308735370636,0.9989442229270935
27ea651f,512,500,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.8445260524749756,0.7889217734336853,0.205308735370636,0.9989442229270935
2650a493,32,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.6092367172241211,0.6214057803153992,0.16534486413002014,0.996290922164917
2650a493,32,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.6092367172241211,0.6214057803153992,0.16534486413002014,0.996290922164917
472d76b9,64,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.5982100963592529,0.5908967852592468,0.1563209742307663,0.9983456134796143
472d76b9,64,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.5982100963592529,0.5908967852592468,0.1563209742307663,0.9983456134796143
d12d0fcb,128,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.7996187210083008,0.7069584131240845,0.18244248628616333,0.9792741537094116
d12d0fcb,128,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.7996187210083008,0.7069584131240845,0.18244248628616333,0.9792741537094116
59aafcad,256,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.8123236894607544,0.7922918200492859,0.21762152016162872,0.9994009733200073
59aafcad,256,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.8123236894607544,0.7922918200492859,0.21762152016162872,0.9994009733200073
ff5116ad,512,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.8192095160484314,0.8074110150337219,0.21572017669677734,0.9993273019790649
ff5116ad,512,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,poisson,1.0,0.8192095160484314,0.8074110150337219,0.21572017669677734,0.9993273019790649
0517d079,32,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.6090940237045288,0.6214048266410828,0.16534414887428284,0.9962905645370483
0517d079,32,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.6090940237045288,0.6214048266410828,0.16534414887428284,0.9962905645370483
d1e41d15,64,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.5982545614242554,0.5908766388893127,0.15631495416164398,0.9983459115028381
d1e41d15,64,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.5982545614242554,0.5908766388893127,0.15631495416164398,0.9983459115028381
5cc314ac,128,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.799497663974762,0.7069991827011108,0.18245647847652435,0.97927325963974
5cc314ac,128,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.799497663974762,0.7069991827011108,0.18245647847652435,0.97927325963974
9cfa68af,256,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.8123427629470825,0.7923110127449036,0.21762698888778687,0.9994010925292969
9cfa68af,256,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.8123427629470825,0.7923110127449036,0.21762698888778687,0.9994010925292969
822fb8eb,512,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.819209098815918,0.8074111938476562,0.21571983397006989,0.9993273019790649
822fb8eb,512,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.819209098815918,0.8074111938476562,0.21571983397006989,0.9993273019790649
01745b0e,3,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9712378978729248,0.9995688199996948,0.28083929419517517,0.9999685883522034
57420c5d,10,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9647727608680725,0.9992076754570007,0.2808074355125427,0.9987532496452332
19f85d76,5,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9680058360099792,0.9993197321891785,0.28078582882881165,0.9998340010643005
5507ff92,2,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689327478408813,0.9996665120124817,0.2808493971824646,1.0
b7f1d587,32,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9093714952468872,0.9981271624565125,0.28060269355773926,0.9649288654327393
01745b0e,3,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9712378978729248,0.9995688199996948,0.28083929419517517,0.9999685883522034
57420c5d,10,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9647727608680725,0.9992076754570007,0.2808074355125427,0.9987532496452332
19f85d76,5,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9680058360099792,0.9993197321891785,0.28078582882881165,0.9998340010643005
5507ff92,2,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689327478408813,0.9996665120124817,0.2808493971824646,1.0
b7f1d587,32,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9093714952468872,0.9981271624565125,0.28060269355773926,0.9649288654327393
a9c6abc0,64,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7260257601737976,0.9954444766044617,0.28001564741134644,0.8879155516624451
a9c6abc0,64,500,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7260257601737976,0.9954444766044617,0.28001564741134644,0.8879155516624451
398e186f,2,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689297676086426,0.9996643662452698,0.28084781765937805,1.0
ee6f4460,3,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9712435603141785,0.999570906162262,0.2808396816253662,0.9999684691429138
ee6f4460,3,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9712435603141785,0.999570906162262,0.2808396816253662,0.9999684691429138
398e186f,2,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689297676086426,0.9996643662452698,0.28084781765937805,1.0
23a73c5f,5,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9680072069168091,0.9993200302124023,0.280785471200943,0.999834418296814
23a73c5f,5,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9680072069168091,0.9993200302124023,0.280785471200943,0.999834418296814
44cb59e9,10,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9647853970527649,0.9992082118988037,0.28080761432647705,0.998749315738678
44cb59e9,10,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9647853970527649,0.9992082118988037,0.28080761432647705,0.998749315738678
e3c824c4,32,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9095651507377625,0.9981278777122498,0.2805984616279602,0.9655987024307251
e3c824c4,32,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9095651507377625,0.9981278777122498,0.2805984616279602,0.9655987024307251
b8b48028,64,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7259774208068848,0.9954658150672913,0.2800246775150299,0.8877130150794983
b8b48028,64,500,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7259774208068848,0.9954658150672913,0.2800246775150299,0.8877130150794983
662d3bc2,2,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689722657203674,0.9995226860046387,0.2808290421962738,1.0
662d3bc2,2,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689722657203674,0.9995226860046387,0.2808290421962738,1.0
c41cfd0f,3,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9724401831626892,0.9991843700408936,0.2807077169418335,0.9999703764915466
c41cfd0f,3,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9724401831626892,0.9991843700408936,0.2807077169418335,0.9999703764915466
fbd661a2,5,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9700415134429932,0.999204158782959,0.28076863288879395,0.9998326301574707
fbd661a2,5,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9700415134429932,0.999204158782959,0.28076863288879395,0.9998326301574707
f45a1eb6,10,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9650989770889282,0.9992364048957825,0.28081080317497253,0.9987848401069641
f45a1eb6,10,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9650989770889282,0.9992364048957825,0.28081080317497253,0.9987848401069641
4781235d,32,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9031215906143188,0.9981358647346497,0.2806036174297333,0.9601127505302429
4781235d,32,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9031215906143188,0.9981358647346497,0.2806036174297333,0.9601127505302429
5b5eed4c,64,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7182815670967102,0.9954570531845093,0.28000587224960327,0.8811537027359009
5b5eed4c,64,501,0,0.002,0.0,128,10,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7182815670967102,0.9954570531845093,0.28000587224960327,0.8811537027359009
a7380367,2,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689684510231018,0.9995213150978088,0.2808285057544708,1.0
a7380367,2,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9689684510231018,0.9995213150978088,0.2808285057544708,1.0
6fabb7c5,3,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9724459052085876,0.9991855621337891,0.2807079255580902,0.9999710321426392
6fabb7c5,3,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9724459052085876,0.9991855621337891,0.2807079255580902,0.9999710321426392
4b386e39,5,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.970038652420044,0.9992040991783142,0.280768483877182,0.9998318552970886
4b386e39,5,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.970038652420044,0.9992040991783142,0.280768483877182,0.9998318552970886
140c6e8f,10,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9650883078575134,0.9992350935935974,0.2808099091053009,0.9987808465957642
140c6e8f,10,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9650883078575134,0.9992350935935974,0.2808099091053009,0.9987808465957642
fd514f56,32,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9027843475341797,0.9981268048286438,0.28060218691825867,0.9597921371459961
fd514f56,32,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.9027843475341797,0.9981268048286438,0.28060218691825867,0.9597921371459961
4c2d6827,64,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7180652022361755,0.9954856038093567,0.28002023696899414,0.8801525235176086
4c2d6827,64,501,0,0.002,0.0,128,10,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,poisson,1.0,0.7180652022361755,0.9954856038093567,0.28002023696899414,0.8801525235176086
7f66f908,3,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.9708947539329529,0.9995175004005432,0.28082534670829773,0.9999578595161438
35c1a647,32,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.874178409576416,0.9977057576179504,0.28042012453079224,0.9101433157920837
2ebdff45,5,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.967900276184082,0.9994524717330933,0.28081434965133667,0.9998049139976501
42f0c8e5,10,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.965947151184082,0.9992822408676147,0.2807939648628235,0.9987382888793945
f5bb38d1,64,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.7174471020698547,0.9955800771713257,0.28025805950164795,0.8281390070915222
c13a73bf,2,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.9727010726928711,0.9986652731895447,0.2806069552898407,1.0
2ebdff45,5,500,0,0.002,0.0,128,10,64.0,3.0,torch.nn.functional.softplus,200,300,0.1,200,100,1.0,softplus,poisson,1.0,0.967900276184082,0.9994524717330933,0.28081434965133667,0.9998049139976501
